0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.979892   0.978855   0.978168   0.977676   0.977331   0.977124   0.977054       0.977124   0.977331   0.977676   0.978168   0.978855   0.979892   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734       0.978909   0.977733   0.976851   0.976184   0.975709   0.975423   0.975327   0.975423   0.975709   0.976184   0.976851   0.977733   0.978909       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.979491   0.978064   0.976534   0.975302   0.974351   0.973633   0.973122   0.972813   0.972709       0.972813   0.973122   0.973633   0.974351   0.975302   0.976534   0.978064   0.979491   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.978439   0.976777       0.975089   0.973615   0.972388   0.971413   0.970702   0.970268   0.970122   0.970268   0.970702   0.971413   0.972388   0.973615   0.975089       0.976777   0.978439   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.981031   0.979779   0.978011   0.976141   0.974418   0.972721   0.97123    0.969985   0.968997   0.968276   0.967835   0.967687       0.967835   0.968276   0.968997   0.969985   0.97123    0.972721   0.974418   0.976141   0.978011   0.979779   0.981031   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.978933   0.976873   0.974738   0.972647       0.970572   0.96865    0.966959   0.96556    0.964512   0.963861   0.963641   0.963861   0.964512   0.96556    0.966959   0.96865    0.970572       0.972647   0.974738   0.976873   0.978933   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.981031   0.978991   0.976713   0.974578   0.972417   0.970321   0.968281   0.96641    0.964776   0.963435   0.962434   0.961815   0.961605       0.961815   0.962434   0.963435   0.964776   0.96641    0.968281   0.970321   0.972417   0.974578   0.976713   0.978991   0.981031   0.981031       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.978133   0.975664   0.97315    0.970521   0.967835       0.965131   0.962527   0.960143   0.958108   0.956543   0.955556   0.955218   0.955556   0.956543   0.958108   0.960143   0.962527   0.965131       0.967835   0.970521   0.97315    0.975664   0.978133   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.97811    0.9758     0.973311   0.970772   0.968166   0.965554    0.96298    0.960547   0.958357   0.956513   0.955111   0.954233   0.953934   0.954233   0.955111   0.956513   0.958357   0.960547   0.96298       0.965554   0.968166   0.970772   0.973311   0.9758     0.97811    0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.981031       0.8   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734       0.979734   0.977491   0.974923   0.972073   0.968989   0.965664    0.96214    0.958487   0.954843   0.951388   0.948342   0.94594    0.944396   0.943863   0.944396   0.94594    0.948342   0.951388   0.954843       0.958487   0.96214    0.965664   0.968989   0.972073   0.974923   0.977491   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734       0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.977698       0.975171   0.972464   0.969545   0.966456   0.96321    0.959865   0.956495   0.953225   0.950207   0.947609   0.945601   0.944329   0.943893       0.944328   0.945601   0.947609   0.950207   0.953225   0.956495   0.959865   0.96321    0.966456   0.969545   0.972464   0.975171   0.977698       0.981031   0.981031   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979734   0.979734   0.977403   0.97466    0.971612   0.968181   0.964338   0.960059   0.955362       0.950319   0.945093   0.939949   0.935251   0.931434   0.928927   0.928052   0.928927   0.931434   0.935251   0.939949   0.945093   0.950319       0.955362   0.960059   0.964338   0.968181   0.971612   0.97466    0.977403   0.979734   0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.981031   0.97811    0.97517       0.972142   0.968884   0.965333   0.961478   0.957326   0.952927    0.94838    0.94385    0.939565   0.9358     0.932842   0.930948   0.930296   0.930948   0.932842   0.9358     0.939565   0.94385    0.94838       0.952927   0.957326   0.961478   0.965333   0.968884   0.972142    0.97517    0.97811    0.981031   0.981031   0.981031   0.981031   0.981031   0.8   0.979734   0.979734   0.979734   0.979734   0.979734    0.97805    0.975061   0.971824   0.968179   0.964      0.959185   0.953646   0.947339   0.940297   0.932688   0.924871   0.917435   0.911176       0.906954   0.905458   0.906954   0.911176   0.917435   0.924871   0.932688   0.940297   0.947339   0.953646   0.959185   0.964      0.968179       0.971824   0.975061   0.97805    0.979734   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.981031   0.978991   0.9758     0.972464       0.968884   0.964942   0.96055    0.955653   0.950229   0.944311   0.938015   0.931568   0.925322   0.919725   0.915265   0.912382   0.911385       0.912382   0.915265   0.919725   0.925322   0.931568   0.938015   0.944311   0.950229   0.955653   0.96055    0.964942   0.968884   0.972464       0.9758     0.978991   0.981031   0.981031   0.981031   0.981031   0.8       0.979734   0.979734   0.979734   0.979734   0.979118   0.976017   0.972672   0.968935   0.964631   0.959576   0.953581   0.946451   0.938014       0.928184   0.917057   0.905064   0.893108   0.882614   0.875305    0.87267    0.875305   0.882614   0.893108   0.905064   0.917057   0.928184   0.938014   0.946451   0.953581   0.959576   0.964631   0.968935       0.972672   0.976017   0.979118   0.979734   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.979779   0.976713   0.973311   0.969545       0.965333   0.960549   0.955067   0.948768   0.941569   0.93346    0.924567   0.915214   0.905948   0.897508   0.89071    0.886289   0.884755       0.886289   0.89071    0.897508   0.905948   0.915214   0.924567    0.93346    0.941569   0.948768   0.955067   0.960549   0.965333   0.969545   0.973311   0.976713   0.979779   0.981031   0.981031   0.981031       0.8   0.979734   0.979734   0.979734   0.980009   0.977163   0.973936       0.970274   0.966045   0.961048   0.95503    0.947687   0.938655   0.927542   0.914003   0.897902   0.879611   0.860395   0.842699   0.829908       0.825199   0.829908   0.842699   0.860395   0.879611   0.897902   0.914003   0.927542   0.938655   0.947687   0.95503    0.961048   0.966045       0.970274   0.973936   0.977163   0.980009   0.979734   0.979734   0.979734
0.981031   0.981031   0.981031   0.978011   0.974578   0.970772   0.966456       0.961478   0.955653   0.948768   0.940598   0.930943   0.919708    0.90702    0.893355   0.879597   0.866957   0.856751   0.85012    0.847823   0.850121   0.856751   0.866957   0.879597   0.893355   0.90702       0.919708   0.930943   0.940598   0.948768   0.955653   0.961478   0.966456   0.970772   0.974578   0.978011   0.981031   0.981031   0.981031       0.8   0.979734   0.979734   0.979734   0.978602   0.975473   0.971987       0.96798    0.963261   0.957571   0.950566   0.941792   0.930655   0.916428   0.898313   0.875664   0.848492   0.818302   0.789007   0.766929       0.75861    0.766929   0.789007   0.818302   0.848492   0.875664   0.898313   0.916428   0.930655   0.941792   0.950566   0.957571   0.963261       0.96798    0.971987   0.975473   0.978602   0.979734   0.979734   0.979734
0.981031   0.981031   0.97949    0.976141   0.972417   0.968166   0.96321       0.957326   0.950229   0.941569   0.930943   0.91796    0.902383   0.884355   0.864645   0.844737   0.826591   0.812156   0.802926   0.799759       0.802926   0.812156   0.826591   0.844737   0.864645   0.884355   0.902383   0.91796    0.930943   0.941569   0.950229   0.957326   0.96321       0.968166   0.972417   0.976141   0.97949    0.981031   0.981031   0.8       0.979734   0.979734   0.980145   0.977157   0.973886   0.970179   0.965858   0.960693   0.954369   0.946446   0.936304   0.92308    0.905613       0.882457   0.852116   0.813755   0.768712   0.72262    0.686342   0.672328   0.686342   0.72262    0.768712   0.813755   0.852116   0.882457       0.905613   0.92308    0.936304   0.946446   0.954369   0.960693   0.965858   0.970179   0.973886   0.977157   0.980145   0.979734   0.979734
