# Integral magnetization log: T, LP, Mx, Mx, Mz
1.000000e-04  -6.166636e-03  9.423411e-01 8.888208e-02 -1.911385e-01
2.000000e-04  -6.166636e-03  9.423393e-01 8.888476e-02 -1.911605e-01
3.000000e-04  -6.166636e-03  9.423386e-01 8.887770e-02 -1.911821e-01
4.000000e-04  -1.541659e-02  9.404802e-01 1.063224e-01 -1.913611e-01
5.000000e-04  -1.541659e-02  9.383352e-01 1.222713e-01 -1.918294e-01
6.000000e-04  -1.541659e-02  9.360845e-01 1.355051e-01 -1.925293e-01
7.000000e-04  -1.541659e-02  9.339306e-01 1.451627e-01 -1.933819e-01
8.000000e-04  -1.541659e-02  9.320302e-01 1.508608e-01 -1.942989e-01
9.000000e-04  -1.541659e-02  9.304505e-01 1.527259e-01 -1.952012e-01
1.000000e-03  -1.541659e-02  9.291730e-01 1.512966e-01 -1.960255e-01
1.100000e-03  -1.541659e-02  9.281252e-01 1.474103e-01 -1.967326e-01
1.200000e-03  -1.541659e-02  9.272197e-01 1.420484e-01 -1.973072e-01
1.300000e-03  -1.541659e-02  9.263866e-01 1.361942e-01 -1.977544e-01
1.400000e-03  -1.541659e-02  9.255861e-01 1.307195e-01 -1.980942e-01
1.500000e-03  -1.541659e-02  9.248049e-01 1.263083e-01 -1.983555e-01
1.600000e-03  -1.541659e-02  9.240443e-01 1.234162e-01 -1.985706e-01
1.700000e-03  -1.541659e-02  9.233077e-01 1.222626e-01 -1.987714e-01
1.800000e-03  -1.541659e-02  9.225940e-01 1.228434e-01 -1.989873e-01
1.900000e-03  -1.541659e-02  9.218942e-01 1.249672e-01 -1.992413e-01
2.000000e-03  -1.541659e-02  9.211967e-01 1.282998e-01 -1.995501e-01
2.100000e-03  -1.541659e-02  9.204928e-01 1.324168e-01 -1.999231e-01
2.200000e-03  -1.541659e-02  9.197800e-01 1.368598e-01 -2.003610e-01
2.300000e-03  -1.541659e-02  9.190668e-01 1.411930e-01 -2.008587e-01
2.400000e-03  -1.541659e-02  9.183716e-01 1.450386e-01 -2.014058e-01
2.500000e-03  -1.541659e-02  9.177136e-01 1.481167e-01 -2.019857e-01
2.600000e-03  -1.541659e-02  9.171145e-01 1.502618e-01 -2.025822e-01
2.700000e-03  -1.541659e-02  9.165862e-01 1.514235e-01 -2.031766e-01
2.800000e-03  -1.541659e-02  9.161367e-01 1.516634e-01 -2.037556e-01
2.900000e-03  -1.541659e-02  9.157617e-01 1.511308e-01 -2.043064e-01
3.000000e-03  -1.541659e-02  9.154541e-01 1.500322e-01 -2.048234e-01
3.100000e-03  -1.541659e-02  9.152033e-01 1.486058e-01 -2.053046e-01
3.200000e-03  -1.541659e-02  9.149992e-01 1.470879e-01 -2.057521e-01
3.300000e-03  -1.541659e-02  9.148331e-01 1.456879e-01 -2.061710e-01
3.400000e-03  -1.541659e-02  9.147005e-01 1.445698e-01 -2.065691e-01
3.500000e-03  -1.541659e-02  9.145984e-01 1.438421e-01 -2.069543e-01
3.600000e-03  -1.541659e-02  9.145251e-01 1.435547e-01 -2.073344e-01
3.700000e-03  -1.541659e-02  9.144797e-01 1.437029e-01 -2.077170e-01
3.800000e-03  -1.541659e-02  9.144621e-01 1.442304e-01 -2.081083e-01
3.900000e-03  -1.541659e-02  9.144689e-01 1.450474e-01 -2.085099e-01
4.000000e-03  -1.541659e-02  9.145017e-01 1.460425e-01 -2.089257e-01
4.100000e-03  -1.541659e-02  9.145584e-01 1.470923e-01 -2.093529e-01
4.200000e-03  -1.541659e-02  9.146428e-01 1.480798e-01 -2.097910e-01
4.300000e-03  -1.541659e-02  9.147541e-01 1.489043e-01 -2.102341e-01
4.400000e-03  -1.541659e-02  9.148969e-01 1.494871e-01 -2.106793e-01
4.500000e-03  -1.541659e-02  9.150733e-01 1.497802e-01 -2.111210e-01
4.600000e-03  -1.541659e-02  9.152854e-01 1.497675e-01 -2.115540e-01
4.700000e-03  -1.541659e-02  9.155337e-01 1.494620e-01 -2.119735e-01
4.800000e-03  -1.541659e-02  9.158173e-01 1.489011e-01 -2.123758e-01
4.900000e-03  -1.541659e-02  9.161356e-01 1.481407e-01 -2.127591e-01
5.000000e-03  -1.541659e-02  9.164860e-01 1.472465e-01 -2.131223e-01
5.100000e-03  -1.541659e-02  9.168656e-01 1.462860e-01 -2.134642e-01
5.200000e-03  -1.541659e-02  9.172735e-01 1.453227e-01 -2.137869e-01
5.300000e-03  -1.541659e-02  9.177090e-01 1.444066e-01 -2.140924e-01
5.400000e-03  -1.541659e-02  9.181701e-01 1.435731e-01 -2.143817e-01
5.500000e-03  -1.541659e-02  9.186564e-01 1.428429e-01 -2.146575e-01
5.600000e-03  -1.541659e-02  9.191677e-01 1.422154e-01 -2.149216e-01
5.700000e-03  -1.541659e-02  9.197022e-01 1.416802e-01 -2.151758e-01
5.800000e-03  -1.541659e-02  9.202585e-01 1.412097e-01 -2.154204e-01
5.900000e-03  -1.541659e-02  9.208360e-01 1.407723e-01 -2.156572e-01
6.000000e-03  -1.541659e-02  9.214317e-01 1.403325e-01 -2.158853e-01
6.100000e-03  -1.541659e-02  9.220429e-01 1.398536e-01 -2.161031e-01
6.200000e-03  -1.541659e-02  9.226685e-01 1.393050e-01 -2.163109e-01
6.300000e-03  -1.541659e-02  9.233054e-01 1.386652e-01 -2.165069e-01
6.400000e-03  -1.541659e-02  9.239506e-01 1.379207e-01 -2.166893e-01
6.500000e-03  -1.541659e-02  9.246009e-01 1.370696e-01 -2.168563e-01
6.600000e-03  -1.541659e-02  9.252538e-01 1.361190e-01 -2.170073e-01
6.700000e-03  -1.541659e-02  9.259053e-01 1.350867e-01 -2.171414e-01
6.800000e-03  -1.541659e-02  9.265528e-01 1.339962e-01 -2.172583e-01
6.900000e-03  -1.541659e-02  9.271932e-01 1.328749e-01 -2.173578e-01
7.000000e-03  -1.541659e-02  9.278236e-01 1.317508e-01 -2.174406e-01
7.100000e-03  -1.541659e-02  9.284420e-01 1.306511e-01 -2.175085e-01
7.200000e-03  -1.541659e-02  9.290455e-01 1.295977e-01 -2.175616e-01
7.300000e-03  -1.541659e-02  9.296326e-01 1.286079e-01 -2.176009e-01
7.400000e-03  -1.541659e-02  9.302025e-01 1.276910e-01 -2.176287e-01
7.500000e-03  -1.541659e-02  9.307544e-01 1.268500e-01 -2.176459e-01
7.600000e-03  -1.541659e-02  9.312878e-01 1.260810e-01 -2.176538e-01
7.700000e-03  -1.541659e-02  9.318024e-01 1.253743e-01 -2.176533e-01
7.800000e-03  -1.541659e-02  9.322980e-01 1.247165e-01 -2.176447e-01
7.900000e-03  -1.541659e-02  9.327742e-01 1.240925e-01 -2.176282e-01
8.000000e-03  -1.541659e-02  9.332314e-01 1.234876e-01 -2.176038e-01
8.100000e-03  -1.541659e-02  9.336712e-01 1.228861e-01 -2.175731e-01
8.200000e-03  -1.541659e-02  9.340932e-01 1.222753e-01 -2.175347e-01
8.300000e-03  -1.541659e-02  9.344971e-01 1.216479e-01 -2.174873e-01
8.400000e-03  -1.541659e-02  9.348843e-01 1.210009e-01 -2.174318e-01
8.500000e-03  -1.541659e-02  9.352555e-01 1.203328e-01 -2.173678e-01
8.600000e-03  -1.541659e-02  9.356097e-01 1.196486e-01 -2.172944e-01
8.700000e-03  -1.541659e-02  9.359473e-01 1.189565e-01 -2.172117e-01
8.800000e-03  -1.541659e-02  9.362687e-01 1.182664e-01 -2.171199e-01
8.900000e-03  -1.541659e-02  9.365743e-01 1.175886e-01 -2.170196e-01
9.000000e-03  -1.541659e-02  9.368632e-01 1.169339e-01 -2.169113e-01
9.100000e-03  -1.541659e-02  9.371350e-01 1.163126e-01 -2.167952e-01
9.200000e-03  -1.541659e-02  9.373896e-01 1.157328e-01 -2.166718e-01
9.300000e-03  -1.541659e-02  9.376276e-01 1.152012e-01 -2.165427e-01
9.400000e-03  -1.541659e-02  9.378485e-01 1.147193e-01 -2.164090e-01
9.500000e-03  -1.541659e-02  9.380521e-01 1.142875e-01 -2.162710e-01
9.600000e-03  -1.541659e-02  9.382385e-01 1.139040e-01 -2.161294e-01
9.700000e-03  -1.541659e-02  9.384074e-01 1.135648e-01 -2.159847e-01
9.800000e-03  -1.541659e-02  9.385592e-01 1.132654e-01 -2.158379e-01
9.900000e-03  -1.541659e-02  9.386945e-01 1.129993e-01 -2.156899e-01
1.000000e-02  -1.541659e-02  9.388138e-01 1.127611e-01 -2.155410e-01
1.010000e-02  -1.541659e-02  9.389171e-01 1.125453e-01 -2.153913e-01
1.020000e-02  -1.541659e-02  9.390050e-01 1.123478e-01 -2.152413e-01
1.030000e-02  -1.541659e-02  9.390778e-01 1.121664e-01 -2.150909e-01
1.040000e-02  -1.541659e-02  9.391361e-01 1.120000e-01 -2.149405e-01
1.050000e-02  -1.541659e-02  9.391804e-01 1.118489e-01 -2.147901e-01
1.060000e-02  -1.541659e-02  9.392112e-01 1.117147e-01 -2.146400e-01
1.070000e-02  -1.541659e-02  9.392293e-01 1.115998e-01 -2.144907e-01
1.080000e-02  -1.541659e-02  9.392349e-01 1.115065e-01 -2.143428e-01
1.090000e-02  -1.541659e-02  9.392283e-01 1.114389e-01 -2.141962e-01
1.100000e-02  -1.541659e-02  9.392100e-01 1.113987e-01 -2.140514e-01
1.110000e-02  -1.541659e-02  9.391805e-01 1.113876e-01 -2.139085e-01
1.120000e-02  -1.541659e-02  9.391408e-01 1.114066e-01 -2.137685e-01
1.130000e-02  -1.541659e-02  9.390911e-01 1.114558e-01 -2.136320e-01
1.140000e-02  -1.541659e-02  9.390315e-01 1.115337e-01 -2.134989e-01
1.150000e-02  -1.541659e-02  9.389629e-01 1.116384e-01 -2.133694e-01
1.160000e-02  -1.541659e-02  9.388857e-01 1.117674e-01 -2.132441e-01
1.170000e-02  -1.541659e-02  9.388004e-01 1.119167e-01 -2.131232e-01
1.180000e-02  -1.541659e-02  9.387074e-01 1.120833e-01 -2.130064e-01
1.190000e-02  -1.541659e-02  9.386073e-01 1.122631e-01 -2.128938e-01
1.200000e-02  -1.541659e-02  9.385009e-01 1.124534e-01 -2.127861e-01
1.210000e-02  -1.541659e-02  9.383886e-01 1.126517e-01 -2.126834e-01
1.220000e-02  -1.541659e-02  9.382713e-01 1.128562e-01 -2.125856e-01
1.230000e-02  -1.541659e-02  9.381491e-01 1.130660e-01 -2.124924e-01
1.240000e-02  -1.541659e-02  9.380224e-01 1.132804e-01 -2.124036e-01
1.250000e-02  -1.541659e-02  9.378915e-01 1.134991e-01 -2.123193e-01
1.260000e-02  -1.541659e-02  9.377572e-01 1.137225e-01 -2.122397e-01
1.270000e-02  -1.541659e-02  9.376202e-01 1.139516e-01 -2.121649e-01
1.280000e-02  -1.541659e-02  9.374805e-01 1.141876e-01 -2.120948e-01
1.290000e-02  -1.541659e-02  9.373381e-01 1.144309e-01 -2.120289e-01
1.300000e-02  -1.541659e-02  9.371933e-01 1.146812e-01 -2.119674e-01
1.310000e-02  -1.541659e-02  9.370474e-01 1.149386e-01 -2.119109e-01
1.320000e-02  -1.541659e-02  9.369003e-01 1.152033e-01 -2.118599e-01
1.330000e-02  -1.541659e-02  9.367523e-01 1.154742e-01 -2.118138e-01
1.340000e-02  -1.541659e-02  9.366038e-01 1.157504e-01 -2.117726e-01
1.350000e-02  -1.541659e-02  9.364546e-01 1.160306e-01 -2.117357e-01
1.360000e-02  -1.541659e-02  9.363052e-01 1.163125e-01 -2.117039e-01
1.370000e-02  -1.541659e-02  9.361562e-01 1.165949e-01 -2.116771e-01
1.380000e-02  -1.541659e-02  9.360077e-01 1.168759e-01 -2.116548e-01
1.390000e-02  -1.541659e-02  9.358603e-01 1.171542e-01 -2.116371e-01
1.400000e-02  -1.541659e-02  9.357142e-01 1.174281e-01 -2.116234e-01
1.410000e-02  -1.541659e-02  9.355699e-01 1.176973e-01 -2.116143e-01
1.420000e-02  -1.541659e-02  9.354272e-01 1.179610e-01 -2.116090e-01
1.430000e-02  -1.541659e-02  9.352868e-01 1.182187e-01 -2.116076e-01
1.440000e-02  -1.541659e-02  9.351488e-01 1.184702e-01 -2.116099e-01
1.450000e-02  -1.541659e-02  9.350134e-01 1.187159e-01 -2.116154e-01
1.460000e-02  -1.541659e-02  9.348816e-01 1.189557e-01 -2.116247e-01
1.470000e-02  -1.541659e-02  9.347528e-01 1.191898e-01 -2.116373e-01
1.480000e-02  -1.541659e-02  9.346272e-01 1.194187e-01 -2.116526e-01
1.490000e-02  -1.541659e-02  9.345056e-01 1.196416e-01 -2.116712e-01
1.500000e-02  -1.541659e-02  9.343875e-01 1.198593e-01 -2.116926e-01
1.510000e-02  -1.541659e-02  9.342735e-01 1.200713e-01 -2.117169e-01
1.520000e-02  -1.541659e-02  9.341636e-01 1.202773e-01 -2.117439e-01
1.530000e-02  -1.541659e-02  9.340580e-01 1.204767e-01 -2.117733e-01
