# Integral magnetization log: T, LP, Mx, Mx, Mz
1.000000e-03  9.234537e-03  1.095309e-01 1.454805e-04 9.918584e-01
2.000000e-03  9.219121e-03  1.094863e-01 1.273133e-04 9.918695e-01
3.000000e-03  9.203704e-03  1.094472e-01 1.456512e-04 9.918805e-01
4.000000e-03  9.188287e-03  1.094183e-01 1.984687e-04 9.918909e-01
5.000000e-03  9.172871e-03  1.094034e-01 2.830444e-04 9.919001e-01
6.000000e-03  9.157454e-03  1.094058e-01 3.961020e-04 9.919076e-01
7.000000e-03  9.142038e-03  1.094280e-01 5.340340e-04 9.919131e-01
8.000000e-03  9.126621e-03  1.094716e-01 6.930745e-04 9.919162e-01
9.000000e-03  9.111205e-03  1.095374e-01 8.694746e-04 9.919165e-01
1.000000e-02  9.095788e-03  1.096257e-01 1.059680e-03 9.919138e-01
1.100000e-02  9.080371e-03  1.097359e-01 1.260464e-03 9.919079e-01
1.200000e-02  9.064955e-03  1.098672e-01 1.469034e-03 9.918987e-01
1.300000e-02  9.049538e-03  1.100181e-01 1.683101e-03 9.918860e-01
1.400000e-02  9.034122e-03  1.101873e-01 1.900893e-03 9.918699e-01
1.500000e-02  9.018705e-03  1.103732e-01 2.121144e-03 9.918501e-01
1.600000e-02  9.003288e-03  1.105742e-01 2.343053e-03 9.918268e-01
1.700000e-02  8.987872e-03  1.107891e-01 2.566212e-03 9.917999e-01
1.800000e-02  8.972455e-03  1.110168e-01 2.790509e-03 9.917693e-01
1.900000e-02  8.957039e-03  1.112564e-01 3.016026e-03 9.917352e-01
2.000000e-02  8.941622e-03  1.115074e-01 3.242946e-03 9.916974e-01
2.100000e-02  8.926205e-03  1.117697e-01 3.471452e-03 9.916560e-01
2.200000e-02  8.910789e-03  1.120430e-01 3.701656e-03 9.916109e-01
2.300000e-02  8.895372e-03  1.123276e-01 3.933534e-03 9.915622e-01
2.400000e-02  8.879956e-03  1.126238e-01 4.166894e-03 9.915098e-01
2.500000e-02  8.864539e-03  1.129317e-01 4.401364e-03 9.914536e-01
2.600000e-02  8.849123e-03  1.132517e-01 4.636400e-03 9.913939e-01
2.700000e-02  8.833706e-03  1.135838e-01 4.871316e-03 9.913304e-01
2.800000e-02  8.818289e-03  1.139281e-01 5.105325e-03 9.912633e-01
2.900000e-02  8.802873e-03  1.142845e-01 5.337590e-03 9.911927e-01
3.000000e-02  8.787456e-03  1.146525e-01 5.567283e-03 9.911184e-01
3.100000e-02  8.772040e-03  1.150318e-01 5.793631e-03 9.910407e-01
3.200000e-02  8.756623e-03  1.154216e-01 6.015968e-03 9.909597e-01
3.300000e-02  8.741206e-03  1.158214e-01 6.233762e-03 9.908753e-01
3.400000e-02  8.725790e-03  1.162302e-01 6.446642e-03 9.907877e-01
3.500000e-02  8.710373e-03  1.166474e-01 6.654399e-03 9.906970e-01
3.600000e-02  8.694957e-03  1.170721e-01 6.856984e-03 9.906034e-01
3.700000e-02  8.679540e-03  1.175037e-01 7.054478e-03 9.905068e-01
3.800000e-02  8.664123e-03  1.179416e-01 7.247072e-03 9.904075e-01
3.900000e-02  8.648707e-03  1.183853e-01 7.435021e-03 9.903055e-01
4.000000e-02  8.633290e-03  1.188345e-01 7.618613e-03 9.902009e-01
4.100000e-02  8.617874e-03  1.192890e-01 7.798123e-03 9.900938e-01
4.200000e-02  8.602457e-03  1.197488e-01 7.973784e-03 9.899842e-01
4.300000e-02  8.587040e-03  1.202136e-01 8.145762e-03 9.898724e-01
4.400000e-02  8.571624e-03  1.206837e-01 8.314135e-03 9.897583e-01
4.500000e-02  8.556207e-03  1.211589e-01 8.478892e-03 9.896420e-01
4.600000e-02  8.540791e-03  1.216394e-01 8.639933e-03 9.895236e-01
4.700000e-02  8.525374e-03  1.221250e-01 8.797085e-03 9.894032e-01
4.800000e-02  8.509958e-03  1.226158e-01 8.950123e-03 9.892809e-01
4.900000e-02  8.494541e-03  1.231115e-01 9.098795e-03 9.891567e-01
5.000000e-02  8.479124e-03  1.236119e-01 9.242851e-03 9.890307e-01
5.100000e-02  8.463708e-03  1.241165e-01 9.382072e-03 9.889031e-01
5.200000e-02  8.448291e-03  1.246251e-01 9.516299e-03 9.887739e-01
5.300000e-02  8.432875e-03  1.251370e-01 9.645444e-03 9.886431e-01
5.400000e-02  8.417458e-03  1.256519e-01 9.769513e-03 9.885110e-01
5.500000e-02  8.402041e-03  1.261691e-01 9.888607e-03 9.883776e-01
5.600000e-02  8.386625e-03  1.266882e-01 1.000292e-02 9.882429e-01
5.700000e-02  8.371208e-03  1.272087e-01 1.011274e-02 9.881071e-01
5.800000e-02  8.355792e-03  1.277303e-01 1.021840e-02 9.879702e-01
5.900000e-02  8.340375e-03  1.282526e-01 1.032031e-02 9.878323e-01
6.000000e-02  8.324958e-03  1.287754e-01 1.041888e-02 9.876934e-01
6.100000e-02  8.309542e-03  1.292986e-01 1.051454e-02 9.875537e-01
6.200000e-02  8.294125e-03  1.298221e-01 1.060770e-02 9.874132e-01
6.300000e-02  8.278709e-03  1.303459e-01 1.069871e-02 9.872718e-01
6.400000e-02  8.263292e-03  1.308700e-01 1.078790e-02 9.871297e-01
6.500000e-02  8.247876e-03  1.313945e-01 1.087552e-02 9.869868e-01
6.600000e-02  8.232459e-03  1.319196e-01 1.096175e-02 9.868433e-01
6.700000e-02  8.217042e-03  1.324452e-01 1.104675e-02 9.866990e-01
6.800000e-02  8.201626e-03  1.329715e-01 1.113059e-02 9.865541e-01
6.900000e-02  8.186209e-03  1.334984e-01 1.121333e-02 9.864085e-01
7.000000e-02  8.170793e-03  1.340259e-01 1.129502e-02 9.862622e-01
7.100000e-02  8.155376e-03  1.345539e-01 1.137569e-02 9.861154e-01
7.200000e-02  8.139959e-03  1.350823e-01 1.145540e-02 9.859679e-01
7.300000e-02  8.124543e-03  1.356108e-01 1.153424e-02 9.858198e-01
7.400000e-02  8.109126e-03  1.361393e-01 1.161234e-02 9.856712e-01
7.500000e-02  8.093710e-03  1.366676e-01 1.168991e-02 9.855220e-01
7.600000e-02  8.078293e-03  1.371954e-01 1.176718e-02 9.853722e-01
7.700000e-02  8.062876e-03  1.377225e-01 1.184446e-02 9.852218e-01
7.800000e-02  8.047460e-03  1.382487e-01 1.192210e-02 9.850709e-01
7.900000e-02  8.032043e-03  1.387740e-01 1.200048e-02 9.849194e-01
8.000000e-02  8.016627e-03  1.392982e-01 1.208002e-02 9.847674e-01
8.100000e-02  8.001210e-03  1.398214e-01 1.216115e-02 9.846147e-01
8.200000e-02  7.985793e-03  1.403436e-01 1.224428e-02 9.844613e-01
8.300000e-02  7.970377e-03  1.408649e-01 1.232983e-02 9.843073e-01
8.400000e-02  7.954960e-03  1.413855e-01 1.241816e-02 9.841526e-01
8.500000e-02  7.939544e-03  1.419055e-01 1.250960e-02 9.839972e-01
8.600000e-02  7.924127e-03  1.424252e-01 1.260444e-02 9.838409e-01
8.700000e-02  7.908711e-03  1.429447e-01 1.270292e-02 9.836838e-01
8.800000e-02  7.893294e-03  1.434643e-01 1.280522e-02 9.835258e-01
8.900000e-02  7.877877e-03  1.439843e-01 1.291149e-02 9.833668e-01
9.000000e-02  7.862461e-03  1.445047e-01 1.302185e-02 9.832068e-01
9.100000e-02  7.847044e-03  1.450257e-01 1.313637e-02 9.830457e-01
9.200000e-02  7.831628e-03  1.455475e-01 1.325514e-02 9.828834e-01
9.300000e-02  7.816211e-03  1.460702e-01 1.337824e-02 9.827200e-01
9.400000e-02  7.800794e-03  1.465937e-01 1.350573e-02 9.825553e-01
9.500000e-02  7.785378e-03  1.471181e-01 1.363773e-02 9.823892e-01
9.600000e-02  7.769961e-03  1.476434e-01 1.377435e-02 9.822218e-01
9.700000e-02  7.754545e-03  1.481696e-01 1.391576e-02 9.820529e-01
9.800000e-02  7.739128e-03  1.486967e-01 1.406214e-02 9.818825e-01
9.900000e-02  7.723711e-03  1.492247e-01 1.421370e-02 9.817105e-01
1.000000e-01  7.708295e-03  1.497536e-01 1.437068e-02 9.815368e-01
1.010000e-01  7.692878e-03  1.502836e-01 1.453334e-02 9.813614e-01
1.020000e-01  7.677462e-03  1.508146e-01 1.470194e-02 9.811841e-01
1.030000e-01  7.662045e-03  1.513468e-01 1.487674e-02 9.810049e-01
1.040000e-01  7.646629e-03  1.518803e-01 1.505800e-02 9.808238e-01
1.050000e-01  7.631212e-03  1.524154e-01 1.524595e-02 9.806405e-01
1.060000e-01  7.615795e-03  1.529522e-01 1.544081e-02 9.804551e-01
1.070000e-01  7.600379e-03  1.534910e-01 1.564275e-02 9.802674e-01
1.080000e-01  7.584962e-03  1.540319e-01 1.585192e-02 9.800773e-01
1.090000e-01  7.569546e-03  1.545753e-01 1.606844e-02 9.798847e-01
1.100000e-01  7.554129e-03  1.551213e-01 1.629237e-02 9.796896e-01
1.110000e-01  7.538712e-03  1.556701e-01 1.652378e-02 9.794917e-01
1.120000e-01  7.523296e-03  1.562219e-01 1.676268e-02 9.792911e-01
1.130000e-01  7.507879e-03  1.567769e-01 1.700908e-02 9.790876e-01
1.140000e-01  7.492463e-03  1.573352e-01 1.726297e-02 9.788812e-01
1.150000e-01  7.477046e-03  1.578969e-01 1.752435e-02 9.786716e-01
1.160000e-01  7.461629e-03  1.584621e-01 1.779321e-02 9.784589e-01
1.170000e-01  7.446213e-03  1.590307e-01 1.806956e-02 9.782429e-01
1.180000e-01  7.430796e-03  1.596029e-01 1.835343e-02 9.780235e-01
1.190000e-01  7.415380e-03  1.601786e-01 1.864485e-02 9.778007e-01
1.200000e-01  7.399963e-03  1.607578e-01 1.894389e-02 9.775743e-01
1.210000e-01  7.384546e-03  1.613405e-01 1.925064e-02 9.773442e-01
1.220000e-01  7.369130e-03  1.619267e-01 1.956520e-02 9.771104e-01
1.230000e-01  7.353713e-03  1.625165e-01 1.988767e-02 9.768727e-01
1.240000e-01  7.338297e-03  1.631099e-01 2.021820e-02 9.766311e-01
1.250000e-01  7.322880e-03  1.637068e-01 2.055691e-02 9.763853e-01
1.260000e-01  7.307464e-03  1.643073e-01 2.090392e-02 9.761355e-01
1.270000e-01  7.292047e-03  1.649116e-01 2.125938e-02 9.758813e-01
1.280000e-01  7.276630e-03  1.655196e-01 2.162339e-02 9.756228e-01
1.290000e-01  7.261214e-03  1.661315e-01 2.199604e-02 9.753598e-01
1.300000e-01  7.245797e-03  1.667473e-01 2.237744e-02 9.750922e-01
1.310000e-01  7.230381e-03  1.673672e-01 2.276763e-02 9.748199e-01
1.320000e-01  7.214964e-03  1.679912e-01 2.316668e-02 9.745429e-01
1.330000e-01  7.199547e-03  1.686193e-01 2.357460e-02 9.742609e-01
1.340000e-01  7.184131e-03  1.692516e-01 2.399142e-02 9.739739e-01
1.350000e-01  7.168714e-03  1.698882e-01 2.441715e-02 9.736818e-01
1.360000e-01  7.153298e-03  1.705291e-01 2.485179e-02 9.733845e-01
1.370000e-01  7.137881e-03  1.711741e-01 2.529533e-02 9.730818e-01
1.380000e-01  7.122464e-03  1.718234e-01 2.574779e-02 9.727738e-01
1.390000e-01  7.107048e-03  1.724767e-01 2.620918e-02 9.724602e-01
1.400000e-01  7.091631e-03  1.731342e-01 2.667953e-02 9.721410e-01
1.410000e-01  7.076215e-03  1.737955e-01 2.715887e-02 9.718160e-01
1.420000e-01  7.060798e-03  1.744607e-01 2.764726e-02 9.714852e-01
1.430000e-01  7.045382e-03  1.751297e-01 2.814477e-02 9.711486e-01
1.440000e-01  7.029965e-03  1.758022e-01 2.865150e-02 9.708058e-01
1.450000e-01  7.014548e-03  1.764783e-01 2.916754e-02 9.704570e-01
1.460000e-01  6.999132e-03  1.771577e-01 2.969303e-02 9.701019e-01
1.470000e-01  6.983715e-03  1.778404e-01 3.022807e-02 9.697405e-01
1.480000e-01  6.968299e-03  1.785263e-01 3.077282e-02 9.693727e-01
1.490000e-01  6.952882e-03  1.792153e-01 3.132740e-02 9.689983e-01
1.500000e-01  6.937465e-03  1.799072e-01 3.189195e-02 9.686173e-01
1.510000e-01  6.922049e-03  1.806021e-01 3.246662e-02 9.682296e-01
1.520000e-01  6.906632e-03  1.812998e-01 3.305151e-02 9.678350e-01
1.530000e-01  6.891216e-03  1.820003e-01 3.364677e-02 9.674335e-01
1.540000e-01  6.875799e-03  1.827034e-01 3.425249e-02 9.670248e-01
1.550000e-01  6.860382e-03  1.834091e-01 3.486879e-02 9.666091e-01
1.560000e-01  6.844966e-03  1.841172e-01 3.549575e-02 9.661860e-01
1.570000e-01  6.829549e-03  1.848278e-01 3.613347e-02 9.657555e-01
1.580000e-01  6.814133e-03  1.855406e-01 3.678203e-02 9.653176e-01
1.590000e-01  6.798716e-03  1.862555e-01 3.744151e-02 9.648720e-01
1.600000e-01  6.783299e-03  1.869724e-01 3.811199e-02 9.644187e-01
1.610000e-01  6.767883e-03  1.876911e-01 3.879356e-02 9.639576e-01
1.620000e-01  6.752466e-03  1.884114e-01 3.948630e-02 9.634886e-01
1.630000e-01  6.737050e-03  1.891331e-01 4.019031e-02 9.630115e-01
1.640000e-01  6.721633e-03  1.898560e-01 4.090569e-02 9.625262e-01
1.650000e-01  6.706217e-03  1.905800e-01 4.163255e-02 9.620327e-01
1.660000e-01  6.690800e-03  1.913046e-01 4.237103e-02 9.615308e-01
1.670000e-01  6.675383e-03  1.920299e-01 4.312124e-02 9.610205e-01
1.680000e-01  6.659967e-03  1.927554e-01 4.388335e-02 9.605015e-01
1.690000e-01  6.644550e-03  1.934810e-01 4.465749e-02 9.599739e-01
1.700000e-01  6.629134e-03  1.942065e-01 4.544382e-02 9.594374e-01
1.710000e-01  6.613717e-03  1.949315e-01 4.624251e-02 9.588920e-01
1.720000e-01  6.598300e-03  1.956560e-01 4.705371e-02 9.583375e-01
1.730000e-01  6.582884e-03  1.963795e-01 4.787760e-02 9.577739e-01
1.740000e-01  6.567467e-03  1.971020e-01 4.871433e-02 9.572010e-01
1.750000e-01  6.552051e-03  1.978231e-01 4.956406e-02 9.566187e-01
1.760000e-01  6.536634e-03  1.985428e-01 5.042694e-02 9.560269e-01
1.770000e-01  6.521217e-03  1.992606e-01 5.130310e-02 9.554255e-01
1.780000e-01  6.505801e-03  1.999764e-01 5.219270e-02 9.548143e-01
1.790000e-01  6.490384e-03  2.006899e-01 5.309584e-02 9.541932e-01
1.800000e-01  6.474968e-03  2.014009e-01 5.401266e-02 9.535621e-01
1.810000e-01  6.459551e-03  2.021091e-01 5.494327e-02 9.529209e-01
1.820000e-01  6.444135e-03  2.028142e-01 5.588777e-02 9.522695e-01
1.830000e-01  6.428718e-03  2.035160e-01 5.684626e-02 9.516077e-01
1.840000e-01  6.413301e-03  2.042141e-01 5.781885e-02 9.509354e-01
1.850000e-01  6.397885e-03  2.049083e-01 5.880562e-02 9.502526e-01
1.860000e-01  6.382468e-03  2.055981e-01 5.980668e-02 9.495590e-01
1.870000e-01  6.367052e-03  2.062832e-01 6.082211e-02 9.488545e-01
1.880000e-01  6.351635e-03  2.069634e-01 6.185202e-02 9.481392e-01
1.890000e-01  6.336218e-03  2.076382e-01 6.289650e-02 9.474127e-01
1.900000e-01  6.320802e-03  2.083072e-01 6.395564e-02 9.466750e-01
1.910000e-01  6.305385e-03  2.089702e-01 6.502956e-02 9.459261e-01
1.920000e-01  6.289969e-03  2.096266e-01 6.611834e-02 9.451657e-01
1.930000e-01  6.274552e-03  2.102761e-01 6.722208e-02 9.443937e-01
1.940000e-01  6.259135e-03  2.109183e-01 6.834090e-02 9.436101e-01
1.950000e-01  6.243719e-03  2.115528e-01 6.947487e-02 9.428147e-01
1.960000e-01  6.228302e-03  2.121792e-01 7.062409e-02 9.420074e-01
1.970000e-01  6.212886e-03  2.127971e-01 7.178865e-02 9.411881e-01
1.980000e-01  6.197469e-03  2.134061e-01 7.296862e-02 9.403567e-01
1.990000e-01  6.182052e-03  2.140057e-01 7.416408e-02 9.395130e-01
2.000000e-01  6.166636e-03  2.145956e-01 7.537508e-02 9.386570e-01
2.010000e-01  6.151219e-03  2.151754e-01 7.660167e-02 9.377885e-01
2.020000e-01  6.135803e-03  2.157445e-01 7.784389e-02 9.369074e-01
2.030000e-01  6.120386e-03  2.163025e-01 7.910176e-02 9.360137e-01
2.040000e-01  6.104970e-03  2.168491e-01 8.037531e-02 9.351071e-01
2.050000e-01  6.089553e-03  2.173837e-01 8.166452e-02 9.341877e-01
2.060000e-01  6.074136e-03  2.179059e-01 8.296940e-02 9.332553e-01
2.070000e-01  6.058720e-03  2.184152e-01 8.428991e-02 9.323098e-01
2.080000e-01  6.043303e-03  2.189111e-01 8.562604e-02 9.313510e-01
2.090000e-01  6.027887e-03  2.193931e-01 8.697772e-02 9.303790e-01
2.100000e-01  6.012470e-03  2.198607e-01 8.834492e-02 9.293937e-01
2.110000e-01  5.997053e-03  2.203134e-01 8.972757e-02 9.283948e-01
2.120000e-01  5.981637e-03  2.207507e-01 9.112559e-02 9.273824e-01
2.130000e-01  5.966220e-03  2.211719e-01 9.253892e-02 9.263564e-01
2.140000e-01  5.950804e-03  2.215766e-01 9.396745e-02 9.253167e-01
2.150000e-01  5.935387e-03  2.219642e-01 9.541110e-02 9.242631e-01
2.160000e-01  5.919970e-03  2.223341e-01 9.686976e-02 9.231958e-01
2.170000e-01  5.904554e-03  2.226858e-01 9.834331e-02 9.221145e-01
2.180000e-01  5.889137e-03  2.230188e-01 9.983162e-02 9.210192e-01
2.190000e-01  5.873721e-03  2.233323e-01 1.013346e-01 9.199099e-01
2.200000e-01  5.858304e-03  2.236259e-01 1.028520e-01 9.187864e-01
2.210000e-01  5.842888e-03  2.238990e-01 1.043837e-01 9.176489e-01
2.220000e-01  5.827471e-03  2.241509e-01 1.059295e-01 9.164971e-01
2.230000e-01  5.812054e-03  2.243812e-01 1.074893e-01 9.153311e-01
2.240000e-01  5.796638e-03  2.245892e-01 1.090628e-01 9.141509e-01
2.250000e-01  5.781221e-03  2.247743e-01 1.106498e-01 9.129563e-01
2.260000e-01  5.765805e-03  2.249360e-01 1.122500e-01 9.117475e-01
2.270000e-01  5.750388e-03  2.250737e-01 1.138632e-01 9.105243e-01
2.280000e-01  5.734971e-03  2.251868e-01 1.154891e-01 9.092868e-01
2.290000e-01  5.719555e-03  2.252746e-01 1.171274e-01 9.080349e-01
2.300000e-01  5.704138e-03  2.253367e-01 1.187777e-01 9.067687e-01
2.310000e-01  5.688722e-03  2.253724e-01 1.204398e-01 9.054882e-01
2.320000e-01  5.673305e-03  2.253811e-01 1.221132e-01 9.041933e-01
2.330000e-01  5.657888e-03  2.253623e-01 1.237976e-01 9.028842e-01
2.340000e-01  5.642472e-03  2.253153e-01 1.254925e-01 9.015608e-01
2.350000e-01  5.627055e-03  2.252396e-01 1.271976e-01 9.002232e-01
2.360000e-01  5.611639e-03  2.251346e-01 1.289124e-01 8.988715e-01
2.370000e-01  5.596222e-03  2.249997e-01 1.306364e-01 8.975056e-01
2.380000e-01  5.580805e-03  2.248343e-01 1.323692e-01 8.961257e-01
2.390000e-01  5.565389e-03  2.246380e-01 1.341102e-01 8.947319e-01
2.400000e-01  5.549972e-03  2.244100e-01 1.358590e-01 8.933242e-01
2.410000e-01  5.534556e-03  2.241499e-01 1.376150e-01 8.919027e-01
2.420000e-01  5.519139e-03  2.238571e-01 1.393777e-01 8.904676e-01
2.430000e-01  5.503723e-03  2.235311e-01 1.411465e-01 8.890189e-01
2.440000e-01  5.488306e-03  2.231715e-01 1.429207e-01 8.875567e-01
2.450000e-01  5.472889e-03  2.227777e-01 1.446999e-01 8.860813e-01
2.460000e-01  5.457473e-03  2.223492e-01 1.464833e-01 8.845928e-01
2.470000e-01  5.442056e-03  2.218857e-01 1.482703e-01 8.830912e-01
2.480000e-01  5.426640e-03  2.213867e-01 1.500603e-01 8.815769e-01
2.490000e-01  5.411223e-03  2.208518e-01 1.518525e-01 8.800499e-01
2.500000e-01  5.395806e-03  2.202807e-01 1.536462e-01 8.785104e-01
2.510000e-01  5.380390e-03  2.196730e-01 1.554408e-01 8.769587e-01
2.520000e-01  5.364973e-03  2.190284e-01 1.572354e-01 8.753950e-01
2.530000e-01  5.349557e-03  2.183467e-01 1.590293e-01 8.738195e-01
2.540000e-01  5.334140e-03  2.176277e-01 1.608217e-01 8.722324e-01
2.550000e-01  5.318723e-03  2.168712e-01 1.626118e-01 8.706340e-01
2.560000e-01  5.303307e-03  2.160771e-01 1.643987e-01 8.690245e-01
2.570000e-01  5.287890e-03  2.152453e-01 1.661817e-01 8.674043e-01
2.580000e-01  5.272474e-03  2.143757e-01 1.679598e-01 8.657736e-01
2.590000e-01  5.257057e-03  2.134685e-01 1.697322e-01 8.641328e-01
2.600000e-01  5.241641e-03  2.125238e-01 1.714980e-01 8.624821e-01
2.610000e-01  5.226224e-03  2.115417e-01 1.732564e-01 8.608218e-01
2.620000e-01  5.210807e-03  2.105226e-01 1.750063e-01 8.591524e-01
2.630000e-01  5.195391e-03  2.094667e-01 1.767469e-01 8.574741e-01
2.640000e-01  5.179974e-03  2.083745e-01 1.784774e-01 8.557874e-01
2.650000e-01  5.164558e-03  2.072467e-01 1.801967e-01 8.540927e-01
2.660000e-01  5.149141e-03  2.060839e-01 1.819040e-01 8.523903e-01
2.670000e-01  5.133724e-03  2.048869e-01 1.835984e-01 8.506806e-01
2.680000e-01  5.118308e-03  2.036568e-01 1.852789e-01 8.489641e-01
2.690000e-01  5.102891e-03  2.023946e-01 1.869447e-01 8.472413e-01
2.700000e-01  5.087475e-03  2.011016e-01 1.885949e-01 8.455126e-01
2.710000e-01  5.072058e-03  1.997794e-01 1.902287e-01 8.437785e-01
2.720000e-01  5.056641e-03  1.984298e-01 1.918453e-01 8.420395e-01
2.730000e-01  5.041225e-03  1.970547e-01 1.934437e-01 8.402961e-01
2.740000e-01  5.025808e-03  1.956564e-01 1.950234e-01 8.385489e-01
2.750000e-01  5.010392e-03  1.942376e-01 1.965834e-01 8.367985e-01
