## example of long free decay signal
#P=15.6 bar, fork=74.71 mHz (61.5 zero temp width), Hmin=2000mA, T/Tc=0.1297
#20121128 56507.93014s_a1_829347Hz4.83V5000ncyc_2684.73mA_50.0mV_li3mV_0.00rad_0.00mHz_e2000.0mA_sig.osc.gz
#window=200000 t0=85632 t1=8.2 df=10

# time    f0 - fre   amp
151.400040 480.504805 0.057637
152.200040 480.614488 0.056544
153.000040 480.754808 0.056233
153.800040 480.653380 0.056388
154.600040 480.616760 0.056050
155.400040 480.512797 0.055507
156.200040 480.379804 0.055310
157.000040 480.390391 0.054542
157.800040 480.363813 0.052869
158.600040 480.303171 0.051455
159.400040 480.235597 0.051027
160.200040 480.129801 0.051461
161.000040 479.905559 0.052197
161.800040 479.885964 0.052405
162.600040 479.888725 0.052104
163.400040 479.892459 0.052024
164.200040 479.879915 0.052029
165.000040 479.001056 0.051275
165.800040 479.012159 0.049901
166.600040 479.066039 0.048363
167.400040 479.254793 0.047604
168.200040 479.339654 0.046933
169.000040 479.402983 0.045584
169.800040 480.129801 0.044618
170.600040 480.157057 0.044493
171.400040 480.188120 0.044624
172.200040 480.219706 0.043738
173.000040 480.268293 0.041625
173.800040 480.984736 0.040217
174.600040 480.991711 0.040825
175.400040 481.001043 0.042704
176.200040 481.019847 0.044558
177.000040 481.086741 0.045131
177.800040 481.234772 0.044142
178.600040 481.264031 0.042573
179.400040 481.269585 0.041164
180.200040 481.269519 0.039559
181.000040 481.268654 0.037888
181.800040 480.666709 0.037126
182.600040 480.629806 0.037157
183.400040 480.499145 0.036496
184.200040 480.629806 0.035792
185.000040 480.629806 0.035726
185.800040 480.733351 0.035974
186.600040 480.761951 0.035860
187.400040 480.782500 0.035087
188.200040 480.754808 0.034480
189.000040 480.873094 0.035202
189.800040 481.004810 0.036044
190.600040 480.965037 0.035469
191.400040 480.428487 0.034286
192.200040 480.496256 0.033137
193.000040 480.660633 0.031907
193.800040 480.686336 0.030957
194.600040 480.704372 0.030388
195.400040 480.705670 0.030039
196.200040 480.754808 0.029906
197.000040 480.044890 0.030153
197.800040 480.053732 0.031049
198.600040 480.129801 0.032264
199.400040 480.435652 0.032890
200.200040 480.504805 0.032034
201.000040 480.433258 0.030362
201.800040 480.436505 0.029357
202.600040 480.629806 0.029145
203.400040 480.755564 0.029687
204.200040 480.765816 0.030697
205.000040 480.766320 0.030575
205.800040 480.773377 0.029424
206.600040 481.004810 0.029167
207.400040 481.101209 0.030020
208.200040 481.109374 0.030375
209.000040 481.094474 0.028914
209.800040 481.044492 0.025862
210.600040 481.028874 0.023007
211.400040 481.072464 0.021978
212.200040 481.117915 0.022915
213.000040 481.121122 0.024244
213.800040 481.114862 0.024294
214.600040 481.632632 0.023142
215.400040 481.629816 0.021669
216.200040 480.879809 0.020490
217.000040 480.983701 0.019430
217.800040 480.994287 0.019184
218.600040 481.002463 0.020376
219.400040 481.398343 0.020788
220.200040 481.379814 0.018951
221.000040 480.789156 0.017837
221.800040 480.757042 0.019694
222.600040 480.754720 0.022064
223.400040 480.799843 0.023223
224.200040 481.004810 0.022773
225.000040 481.004810 0.020903
225.800040 480.919875 0.019509
226.600040 480.504805 0.019683
227.400040 480.504805 0.020400
228.200040 480.406475 0.020480
229.000040 479.925660 0.020313
229.800040 479.348734 0.020497
230.600040 479.369808 0.020995
231.400040 479.380461 0.021188
232.200040 479.357999 0.021014
233.000040 479.311326 0.020504
233.800040 479.293007 0.020033
234.600040 479.663615 0.019505
235.400040 479.629796 0.018443
236.200040 479.512259 0.017759
237.000040 479.497947 0.018068
237.800040 479.879799 0.018248
238.600040 480.014985 0.017364
239.400040 480.129801 0.016655
240.200040 479.879799 0.017131
241.000040 479.869159 0.018105
241.800040 480.357231 0.018568
242.600040 480.362413 0.018133
243.400040 482.006121 0.018053
244.200040 482.004820 0.017634
245.000040 481.883308 0.017189
245.800040 481.838131 0.017066
246.600040 481.771455 0.017101
247.400040 481.712705 0.017001
248.200040 481.554511 0.016925
249.000040 481.482295 0.016954
249.800040 481.504815 0.017344
250.600040 480.784580 0.017651
251.400040 480.803710 0.018112
252.200040 480.879545 0.018365
253.000040 481.004810 0.017722
253.800040 480.948275 0.016643
254.600040 480.914615 0.016558
255.400040 480.876541 0.017312
256.200040 480.754808 0.017373
257.000040 480.722453 0.016193
257.800040 480.644032 0.014474
258.600040 480.639100 0.013639
259.400040 480.648328 0.013883
260.200040 480.657568 0.013845
261.000040 480.629806 0.013196
261.800040 480.752656 0.013055
262.600040 480.828370 0.013846
263.400040 480.932820 0.014698
264.200040 481.006602 0.014916
265.000040 481.074558 0.014839
265.800040 481.140942 0.014909
266.600040 481.215098 0.014904
267.400040 481.275120 0.014650
268.200040 481.374149 0.014407
269.000040 481.447025 0.014530
269.800040 481.503823 0.014953
270.600040 481.629816 0.014840
271.400040 481.629816 0.013817
272.200040 481.939103 0.012994
273.000040 481.989630 0.013203
